session_id,player_id,player_index,source_label,split,engagement_index,label_cheat,cheat_probability_mean,cheat_probability_max,cheat_probability_std,emb_z_mean,emb_z_max,encoder_signal_mean,encoder_signal_max,automation_signature_mean,automation_signature_max,movement_signature_mean,movement_signature_max,target_error_drop_mean,target_error_drop_max,error_speed_ratio_drop_mean,error_speed_ratio_drop_max,error_improvement_ratio_rise_mean,error_improvement_ratio_rise_max,tight_on_target_rise_mean,tight_on_target_rise_max,lock_rise_mean,lock_rise_max,lock_strength_rise_mean,lock_strength_rise_max,fire_on_target_shift_mean,fire_on_target_shift_max,fire_coupling_shift_mean,fire_coupling_shift_max,fire_alignment_strength_rise_mean,fire_alignment_strength_rise_max,fire_stability_synergy_rise_mean,fire_stability_synergy_rise_max,snap_rise_mean,snap_rise_max,snap_power_rise_mean,snap_power_rise_max,aim_efficiency_rise_mean,aim_efficiency_rise_max,straightness_rise_mean,straightness_rise_max,settling_ratio_rise_mean,settling_ratio_rise_max,entropy_drop_mean,entropy_drop_max,micro_correction_drop_mean,micro_correction_drop_max,micro_to_speed_drop_mean,micro_to_speed_drop_max,curvature_drop_mean,curvature_drop_max,flick_magnitude_shift_mean,flick_magnitude_shift_max
L01185_E18,L01185,1185,legit,train,18,0,0.45269372925377765,0.8140790669710751,0.22452100076653603,0.33109133783018946,1.780510955616066,0.6423860053266023,2.1174629005477925,2.1097569177054485,6.874437064202478,0.6223985868110056,0.9889470360028093,0.2082439976623308,0.803955662967155,0.22079108294947605,0.7159377468222289,0.0,0.0,0.973213412215281,5.2700103091964206,0.23844255816464774,1.3028360360055227,0.0,0.0,1.1160948303457505,6.874437064202478,0.5326921730829648,1.3941138749480335,0.6722457509631132,4.082982927339268,0.03765448350735755,0.2941324738062922,0.16495128369003909,0.8659942393727051,0.0,0.0,0.004202171623363897,0.0740421709644175,0.034830367952583506,0.7243291591068762,0.0661461797587263,0.6171469107907016,0.11888678420244135,0.8690645934803494,0.10266186160654642,0.5435882127727839,0.1625899405382282,0.7303162593449973,0.11270187925344377,0.9889470360028093,0.0018626749845643005,0.009779043668962577
L01185_E19,L01185,1185,legit,train,19,0,0.46166553157997986,0.782651109460795,0.2301545950043967,0.47322687787927914,2.2966122087753296,0.7262397200506684,2.119549070586492,2.2324915526996247,6.874437064202478,0.6487721176027926,0.989028836792019,0.21530116970555807,0.8035710573102797,0.2300839678698057,0.7142524061259679,0.0,0.0,0.9579143745899291,5.2700103091964206,0.23844255816464774,1.3028360360055227,0.0,0.0,1.1397213683781644,6.874437064202478,0.5704508705806146,1.3941138749480335,0.6735201308757149,4.082982927339268,0.03870160197608609,0.2941324738062922,0.16495128369003909,0.8659942393727051,0.0,0.0,0.0010767822266885218,0.012937735189711764,0.041066756731469777,0.6108302931379017,0.07290641817378535,0.6259298193849854,0.1196002374712752,0.962227110245283,0.1295140855632324,0.6464360598891699,0.1718311721786042,0.8054956393924552,0.11268380261840341,0.989028836792019,0.0018626749845643005,0.009779043668962577
L01185_E20,L01185,1185,legit,train,20,0,0.45142528114862124,0.8102261139505457,0.22165894449209145,0.39332031182416405,2.017211267769193,0.5871259045242859,2.1194957882485252,2.1305666974041118,6.874437064202478,0.5248193855862272,0.7580767298499929,0.23109585766387583,0.8027640784961044,0.25248099038179256,0.7144253611381846,0.0,0.0,0.8479183959838232,4.612211473981267,0.23844255816464774,1.3028360360055227,0.0,0.0,1.2501272229482896,6.874437064202478,0.6283709184729706,1.3650788790814727,0.7290540904129814,4.133545257668602,0.011584126730337343,0.06840740727432588,0.28637598716586143,1.5034739326207724,0.0025772810962804145,0.013530725755472177,0.0,0.0,0.04025399678586651,0.5540960317739704,0.03852039895859045,0.3547152793222809,0.05168519931772118,0.5576284851829701,0.017565827969015114,0.19302289204266143,0.11636798035465915,0.5430205157058846,0.08131592940528712,0.7580767298499929,0.0,0.0
L01185_E21,L01185,1185,legit,train,21,0,0.534248856794574,0.7598397648052893,0.18296766201982878,0.4375244822368899,1.5196928766556663,1.0188440605800961,2.1195474055134302,1.536297194387068,3.2297057696186005,1.088475739260366,1.8458836104169747,0.22990611707216954,0.7745160407147135,0.32930040666863714,0.6842286684494454,0.0,0.0,0.18939388196150822,0.9943178802979181,0.0,0.0,0.0,0.0,0.4850130765493568,3.2297057696186005,0.419338396344223,1.692467254969163,0.2502084528318541,1.6087316842343382,0.0,0.0,0.043526580214216744,0.2285145461246379,0.0,0.0,0.030647478841175337,0.20838099036101532,0.6632524947923673,1.2805394968288872,0.11138629963021654,0.6844887683984814,0.576085656817647,1.8458836104169747,0.5634868390843487,1.274637435737184,0.6397189051524867,1.2967000355709999,0.603632570229665,1.0278277650081895,0.0,0.0
L01185_E22,L01185,1185,legit,train,22,0,0.5474212643271915,0.781234859144706,0.20455252232117369,0.0988584463066152,0.5023924310953236,1.0919560123610357,2.1195477385280426,1.382762470527115,2.1195477385280426,0.7973212768110924,1.3269439514877057,0.3620357741501409,0.6876617217465992,0.4124470795820556,0.6397896075108471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20063768202612606,0.8444556308821646,0.15351829334403308,1.0752645367787497,0.0,0.0,0.05440822526777093,0.2285145461246379,0.0,0.0,0.0,0.0,0.5822097473495659,1.3269439514877057,0.0,0.0,0.31032449280431723,0.8138275215608721,0.250519421196561,1.1853336211335501,0.3346398446685718,1.1080517270397898,0.2699281568295496,1.0268594385417609,0.005621127214810192,0.02951091787775351
L01185_E23,L01185,1185,legit,train,23,0,0.4418244209543855,0.5850879575250033,0.0844188265566156,0.31593025663887275,2.52973228085678,0.0,0.0,0.9606876499358885,3.4159130123649746,1.1299973318226089,2.298135825184031,0.08703177737252862,0.5158541154453137,0.16087330641354242,0.5634148584430971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09450615212965573,0.4961572986806926,0.2789082984073219,1.2735615436619827,0.1399097190242641,0.9552554423916491,0.0,0.0,0.8156013812833676,3.4159130123649746,0.48979649278602494,2.514732504559046,0.0,0.0,0.536891687579628,1.3496489424625187,0.0,0.0,0.845007897415524,2.298135825184031,0.19438541418418365,1.3721399322891883,0.3364236055700109,0.9837336862557257,0.14331155747202137,1.0260800602017128,0.21632124411353612,1.0562619396623898
L01185_E24,L01185,1185,legit,train,24,0,0.4711639056624569,0.821863477915398,0.13651907714064665,0.3342916051993483,2.286589609564513,0.1773128512093402,2.0862299595829032,1.023131631086686,3.4159130123649746,1.0781072134442349,2.273764112198321,0.08977509646637014,0.5267167463920497,0.16619556825104706,0.5724090907718002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09450615212965573,0.4961572986806926,0.2712239217209443,1.2735615436619827,0.14796214509737685,1.0340970001328056,0.0,0.0,0.7766523196525648,3.4159130123649746,0.4776731061833202,2.514732504559046,0.0,0.0,0.5392261646797907,1.349862363245148,0.0,0.0,0.8007787884603297,2.273764112198321,0.17772021106164354,1.257200900314518,0.31346444468041695,0.9937476054294998,0.14287503825106637,1.0260617841108273,0.22244163697156014,1.0562619396623898
L01185_E25,L01185,1185,legit,train,25,0,0.43874979537551406,0.8461828097912201,0.18225413780434174,0.17496805691445153,0.9759852755229521,0.32175527206716725,2.112283690790131,1.7126058634379548,4.14088859326457,1.0228602049373077,1.8792305458848135,0.2263216305674028,0.7653845434313395,0.28565208857802205,0.6801939621640523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255879059260493,4.14088859326457,0.4714202223524204,1.452008662641038,0.3609462802465565,2.0861033206541424,0.044837811843218965,0.3131971339894835,0.6832950327539911,3.4159130123649746,0.2901088529671644,2.538043952625284,0.0,0.0,0.5033287312762957,1.349598201385166,0.10035277377660465,1.07066709479557,0.40657884315425247,1.8792305458848135,0.09864070409987204,0.6010400334721866,0.3539333126060936,0.9453826473500431,0.35282905938261555,1.0265415144895504,0.13568300401580916,1.132652391113905
L01185_E26,L01185,1185,legit,train,26,0,0.5461910173737181,0.8398476661148824,0.21768302596024844,0.16966376162277794,0.7029533206891536,0.9920588152034546,2.119229376558692,2.2254706861738596,5.05207141691054,1.0281973121668995,1.8728283508904797,0.3092459216827912,0.7694879121065364,0.3607842608052565,0.6821466064141299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.230364102711848,5.05207141691054,0.6539301791615835,1.452008662641038,0.5376202223047383,1.934687596894912,0.0592376355297473,0.20559146828339223,0.4078006906416838,2.14095362586884,0.06210855835042568,0.32606993133973483,0.0,0.0,0.4170956386977644,1.3478857871499261,0.21399132856127986,1.1842722168186082,0.386540235996007,1.8728283508904797,0.12590918298818296,0.6270848845018469,0.3645064278221878,0.9437353923802871,0.28247451855241906,1.0237259207462277,0.024748868783386547,0.12993156111277937
L01185_E27,L01185,1185,legit,train,27,0,0.5180780326575691,0.8325809321491853,0.2410272358403868,0.21736805858646235,0.9759852755229521,0.8867006443171809,2.1194654839188067,2.2485287810592016,4.14088859326457,1.0309817281939841,1.8792305458848135,0.3352943271228246,0.766464323944521,0.37772960752393825,0.6801939621640523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2737537609807037,4.14088859326457,0.6777204477360608,1.452008662641038,0.5528620522594228,2.0861033206541424,0.0592376355297473,0.3131971339894835,0.3883261598262824,2.14095362586884,0.05263681779861854,0.32606993133973483,0.0,0.0,0.38052133675665173,1.349598201385166,0.2356884692744143,1.2391098906722346,0.36928111360600446,1.8792305458848135,0.10841126780716379,0.6010400334721866,0.35553369460079165,0.9453826473500431,0.3039461301212084,1.0235376856174294,0.027811347719246777,0.12993156111277937
L01185_E28,L01185,1185,legit,train,28,0,0.5288511806402083,0.7994544971345825,0.19104995205860484,0.20741671694399647,1.4228572000005424,0.6652656375790964,2.1187829704709156,1.7327539159733016,5.963254240556509,1.454032265364194,2.2194701030950883,0.20450738411204966,0.7849509695398174,0.15841445692014705,0.6963127318401646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9425361972703277,5.963254240556509,0.4670441532439333,2.1136171916805253,0.5041363823787082,3.363396086056077,0.14792103703709022,0.8746965171445169,0.28637598716586143,1.5034739326207724,0.011229372844838607,0.05895420743540269,0.35893053572645894,1.094943885914667,0.40601823020313693,1.34736823211656,0.349437882739513,2.2194701030950883,0.9598650397689402,2.071241155715649,0.3056693946484619,1.299575083351485,0.202932251353735,0.7541938556112336,0.4832637416345838,1.0240626194460039,0.0,0.0
L01185_E29,L01185,1185,legit,train,29,0,0.5005498563455772,0.8159115747840933,0.184221451445348,0.22943193689434258,0.9488315715518959,0.5551636190738487,2.075117095463434,1.7562262501070098,5.963254240556509,1.4558959439095045,2.3611884844257927,0.21519056688292254,0.7883462985506239,0.16589933793982856,0.7009338252439259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095523935715973,5.963254240556509,0.5374727414830238,2.1136171916805253,0.5266351022239766,3.061880836470138,0.15450054377667802,0.8746965171445169,0.28637598716586143,1.5034739326207724,0.0112293728448386,0.05895420743540265,0.35575098172207775,1.1882469175398875,0.43102592313869564,1.3018858801042965,0.37334547526193684,2.3611884844257927,0.9135886502807421,1.953869676829655,0.30016645303887934,1.2693634364319277,0.2196178271553603,0.8401205377126728,0.5011356539773073,1.026615963492851,0.0,0.0
L01414_E00,L01414,1414,legit,train,0,0,0.3145726587686887,0.7282701947785671,0.14057697070757472,0.6279825028986397,4.226532811402988,0.2784374467964022,1.9856179198443733,3.0410565995938974,9.59071155814058,1.4419720161139578,2.4340513415360845,0.6579825809606688,0.7645887060717171,0.5250085610321807,0.6906510404943669,0.07843694002051493,0.4117939351077034,1.0067142026946274,4.941110891588844,1.8170855147618017,9.59071155814058,0.5996805779094592,2.041634439577246,0.5954189311194822,3.2297057696186005,0.5208855038063943,2.40762293112671,0.3696270405210381,2.277717289527708,0.10713117022449897,0.6085265592347736,0.043526580214216744,0.2285145461246379,0.0,0.0,0.4045897381421434,1.3787027181846936,0.23102677564255553,0.9046630516898497,1.0276853840704143,2.4340513415360845,0.7115358909311843,2.346879251155451,0.6342234141726049,1.5685917640013067,0.34378247887962815,1.1138925383950349,0.6917492345889121,1.020966674975394,0.0010258483082103813,0.005385703618104502
L01414_E01,L01414,1414,legit,train,1,0,0.28518951532067266,0.6637273375695423,0.11650294020093453,0.5818905706063043,3.720937208476078,0.13374302213073533,1.5633970182854533,2.8987476568231667,9.59071155814058,1.4232783089495242,2.3340134235008323,0.6586626381654054,0.7636016776440451,0.5257020628379178,0.6793463438662144,0.07843730167249621,0.4118015297993103,1.0067142026946274,4.941110891588844,1.8073688279730167,9.59071155814058,0.6084556468823786,2.041634439577246,0.5954189311194822,3.2297057696186005,0.5282688846266717,2.40762293112671,0.3884698447561227,2.277717289527708,0.11106187996922938,0.6085265592347736,0.043526580214216744,0.2285145461246379,0.0,0.0,0.38795168369382166,1.3559720385371294,0.24828221262363417,1.0889187897919645,0.9634911768521279,2.1172409157100525,0.6805692933656056,2.3340134235008323,0.6335799445341463,1.587191702608325,0.31917911012088684,1.1486934136629952,0.6804833479352714,1.0279334971497365,0.0010258483082103813,0.005385703618104502
L01414_E02,L01414,1414,legit,train,2,0,0.31589808708015166,0.7109408780329978,0.1446861657393644,0.6631526601145644,4.362416678022556,0.26980764873769264,2.1167509153067137,2.938128169649074,9.59071155814058,1.3536385715349812,2.395622677126871,0.6585622710437675,0.7632314906986605,0.5257154727458477,0.6952023488744413,0.07843694002051493,0.4117939351077034,0.990689486262115,4.941110891588844,1.8073688279730167,9.59071155814058,0.5326981411266256,2.041634439577246,0.5756558108830404,3.2297057696186005,0.5913196600737558,2.40762293112671,0.37888526068799555,2.277717289527708,0.11074043944006656,0.6085265592347737,0.043526580214216744,0.2285145461246379,0.0,0.0,0.36608190134112945,1.3578159347325325,0.2570150193445132,0.9498210987506039,0.9196171686596948,2.16184039373995,0.6661942230724596,2.395622677126871,0.618898304841558,1.593918943349693,0.33075251025050206,1.161280222194156,0.6475285825509964,1.024764760353823,0.0010258483082103813,0.005385703618104502
L01414_E03,L01414,1414,legit,train,3,0,0.26588158471616186,0.5404703227240005,0.16109019322716778,0.6451632476282539,3.424147140056644,0.1870573363935017,1.6428539717635617,2.9482518545022884,9.59071155814058,1.4241425424119716,2.4018308492471387,0.659502306291696,0.7636232996291233,0.5267425665777367,0.6863218651655522,0.4236399266953688,2.224112933774429,0.9123801011174538,4.612211473981267,1.8073688279730162,9.59071155814058,0.5879972705963483,2.362113553809792,0.5954189311194822,3.2297057696186005,0.45784370110805234,1.8591061494961227,0.3899434033997328,2.2631504883059077,0.13118254811343213,0.7099374009322853,0.043526580214216744,0.2285145461246379,0.0,0.0,0.31855360119683196,1.292866405299656,0.2733639736495997,1.0792173616516714,0.9613721964074602,2.4018308492471387,0.5833247438223963,2.239834071664153,0.6129501490776913,1.456727085021302,0.2928294384829457,0.9106729711815296,0.5563995753529783,1.0279334971497365,0.0009862325111702414,0.005177720683643768
L01414_E04,L01414,1414,legit,train,4,0,0.26536680901831855,0.35036424969258484,0.03776256719574342,0.05203249615170803,0.5338593892602835,0.031253347932166886,0.45253886312994585,1.6103276881129804,3.2297057696186005,1.1685385531572845,2.1271892765755833,0.6563825213883319,0.7541394475466109,0.5472767862670466,0.6808403653609534,0.0,0.0,0.06409886573005028,0.336519045082764,0.0,0.0,0.09189795030388015,0.4824642390953708,1.1908378622389644,3.2297057696186005,0.9736913497198083,2.40762293112671,0.6372283874541437,2.277717289527708,0.11913630919677849,0.6085265592347737,0.0,0.0,0.0,0.0,0.0,0.0,0.4613953531605476,1.2251849315777164,0.6840157314297196,2.1271892765755833,0.20037323586603806,1.0679998846219951,0.5059438136246408,1.0828073741399062,0.27290132839265085,0.6685923157427128,0.5004762450139777,1.023757843932218,0.0,0.0
L01414_E05,L01414,1414,legit,train,5,0,0.36429559536414136,0.8013301841661278,0.25340067631056684,2.68627636584497,15.143380701846928,0.4339986588186536,2.10701156995564,5.580262768105897,22.51116904223225,2.472847721158162,4.956214576113922,0.544150424009233,0.7834969776566226,0.47222921748299435,0.7094990198598798,0.06027990375575117,0.3189866409693871,0.17554620195047763,0.9943178802979181,0.0,0.0,0.4863822322477956,2.6083853179437373,0.2680647852050785,1.407340122326662,0.5418807601613534,2.5627637026406127,0.10461424200852487,0.5492247705447556,0.05094517369679833,0.2674621619081912,0.12600222205923628,0.8659942393727051,4.276047105673469,22.51116904223225,0.045991742777014,0.4490231049272345,0.7855712707405751,1.329408705448099,2.134396584952122,4.956214576113922,0.8649012860501625,1.8662169746754989,0.6607247164835097,1.4010923942290148,0.6118585200686193,1.1773179102645899,0.7583037902257895,1.0274992996838717,5.9275550127866765,31.10661289072209
L01414_E06,L01414,1414,legit,train,6,0,0.31967898110309545,0.7181043407452923,0.11990490501414743,0.168018781922012,0.6970093353019944,0.09694593633869765,2.0358646631126507,1.3287111548666712,3.6255132211585352,1.2077667424622671,3.170283440640938,0.6840860858529867,0.7411041660081359,0.5732582896632672,0.6652217098153039,0.0,0.0,0.6599758716366362,3.6255132211585352,0.0,0.0,0.0,0.0,0.5163664501737151,2.318522945972631,0.6113925563323588,1.2735615436619827,0.31683519673892535,1.7370258148860178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314183500070128,1.2258755035098066,0.5825156872786996,3.170283440640938,0.11884892607719466,0.8153702317059455,0.10885090336171635,0.5493035019493145,0.12296876540988835,0.6498597075188469,0.17596664322043762,1.0261978742178415,0.0,0.0
L01414_E07,L01414,1414,legit,train,7,0,0.33428080556476253,0.7542445643368666,0.14502921134472022,0.16985992283780496,1.0149176906475692,0.17847533282502331,2.1135726238470047,1.3392795708452203,3.6255132211585352,1.1189204600694675,2.5778666021061443,0.681397264929179,0.7408330584424699,0.568354512462849,0.6584262125698895,0.0,0.0,0.6767262668763094,3.6255132211585352,0.38195555421893446,2.056279265290528,0.003304057590114875,0.017346302348103092,0.3625709373347342,1.407340122326662,0.5879963351292647,1.5804613282824438,0.3240242552517781,1.7534106255648394,0.012742002301917708,0.07887993638443606,0.0,0.0,0.0,0.0,0.0,0.0,0.28349826873674616,1.297952931414243,0.45675514577343346,2.5778666021061443,0.17128444968965578,0.9156475771393084,0.08693616529288903,0.5384536719111774,0.10021924622847056,0.761377856795158,0.27911635367759446,1.0251060127196756,0.0,0.0
L01414_E08,L01414,1414,legit,train,8,0,0.33249534709111056,0.7307425967150405,0.15626344980655937,0.22743434044695807,0.9769642818947101,0.19886166381744155,2.114104947704752,1.3850283697568606,3.6255132211585352,1.1176493369858793,2.577866602106144,0.6790825815127265,0.7392553025265713,0.5647963614675651,0.6598012209921432,0.0,0.0,0.6614272292509575,3.6255132211585352,0.39167224100771963,2.056279265290528,0.003304057590114875,0.017346302348103092,0.34280781709829244,1.407340122326662,0.6357884220865421,1.5804613282824438,0.3107557974661105,1.7534106255648394,0.01170740216507105,0.07887993638443606,0.0,0.0,0.0,0.0,0.0,0.0,0.2840004201492267,1.2484155238836088,0.4814694541695772,2.577866602106144,0.17548577237270294,0.9678688070917402,0.1082110614021074,0.696807788329159,0.08640837146592327,0.6376659578687469,0.27904782784254595,1.0251007490203174,0.0,0.0
L01414_E09,L01414,1414,legit,train,9,0,0.4597564604733441,0.6822825562678612,0.16529519561900335,0.06503563595500855,0.7679957317978026,0.7886161923793096,2.119388224528755,1.1973732961351835,2.119388224528755,0.919237702188004,1.3065646096045538,0.2474450792668167,0.729773710035414,0.2953851330563598,0.6559909120952627,0.0,0.0,0.1740948443361563,0.9943178802979181,0.10464624889914617,0.5493928067205174,0.0,0.0,0.2680647852050785,1.407340122326662,0.31403518929991703,1.6486847438245644,0.2849194715085411,1.8501131663466306,0.0017557255284832598,0.012290078699382818,0.043526580214216744,0.2285145461246379,0.0,0.0,0.0,0.0,0.2731157606646314,1.3065646096045538,0.0,0.0,0.4139392686246041,0.9746329265304753,0.5365656210201127,1.259166225557238,0.5800182959141897,1.2245362480285773,0.655767743556146,1.0278187648126307,0.0,0.0
L01414_E10,L01414,1414,legit,train,10,0,0.4338225090415193,0.6711394923332673,0.17161820967082234,0.07829426506534214,0.6348733717313603,0.6818140732407963,2.1195294227243666,1.1630902512044188,2.1195294227243666,0.8960807517573266,1.32036259673813,0.25706233423909397,0.724444892686974,0.2979407406541479,0.6680884653462368,0.0,0.0,0.18939388196150822,0.9943178802979181,0.10464624889914617,0.5493928067205174,0.0,0.0,0.24830166496863673,1.407340122326662,0.355368616831668,1.6486847438245644,0.28607255437778956,1.8501131663466306,0.0011704836856555058,0.012290078699382812,0.043526580214216744,0.2285145461246379,0.0,0.0,0.0,0.0,0.2483067728067242,1.32036259673813,0.0,0.0,0.38895051446485657,0.8458918139160017,0.519182496201453,1.2137796346873173,0.5708161570098257,1.2048565471514436,0.6493245215450372,1.0278423911755163,0.0,0.0
L01414_E11,L01414,1414,legit,train,11,0,0.43855722777195116,0.7762024240368709,0.1421337909313445,0.04827040099236044,0.6639949181247627,0.6996206577522831,2.1093823009805424,1.0810165956739721,2.1093823009805424,0.912040210625524,1.3970838502532765,0.26970504756256847,0.7289118907381483,0.3010417498879392,0.658740816365253,0.0,0.0,0.11144733622042734,0.6654184626903411,0.0,0.0,0.001578804633898263,0.011051632437287842,0.2680647852050785,1.407340122326662,0.24382931374497013,1.157458924753272,0.2840194018242499,1.7661732542728283,0.0011236767563866821,0.007865737294706776,0.043526580214216744,0.2285145461246379,0.0,0.0,0.0,0.0,0.23860225917391534,1.3105772652337169,0.0,0.0,0.24917674410958449,1.2759415699668026,0.5114744230638288,1.3970838502532765,0.522811801712916,1.2550997255517296,0.6538863530420291,1.0277662792537388,0.0,0.0
L01414_E12,L01414,1414,legit,train,12,0,0.4394930074652673,0.6925229875363607,0.1734576689681949,0.07254473685486566,0.7627542630405056,0.734788069321007,2.119329946971604,1.1831283656452827,2.119329946971604,0.8996170973309209,1.3065646096045538,0.2922914194286892,0.729773710035414,0.31319000722020296,0.6559909120952627,0.0,0.0,0.1740948443361563,0.9943178802979181,0.10464624889914617,0.5493928067205174,0.0,0.0,0.2680647852050785,1.407340122326662,0.3509419226361225,1.6486847438245644,0.306470563446015,1.8501131663466306,0.0017557255284832598,0.012290078699382818,0.043526580214216744,0.2285145461246379,0.0,0.0,0.0,0.0,0.21583736764071845,1.3065646096045538,0.0,0.0,0.313381615100913,0.8224903294104898,0.47402318887665257,1.1802275783576412,0.5377956428036877,1.2245362480285773,0.6758840716164647,1.0278187648126307,0.0,0.0
L01414_E13,L01414,1414,legit,train,13,0,0.44940935997191744,0.8209095628238773,0.15988317987305875,0.0029239707921142185,0.06140338663439859,0.422103145893393,2.0929197236219186,1.075002652946811,2.6021494345949985,1.3910194745574245,2.444366103098291,0.2807462629005248,0.7193359226447933,0.20662205999695543,0.6430821911848813,0.0,0.0,0.048799828104698365,0.336519045082764,0.0,0.0,0.04992049491196975,0.30380074699995974,0.0,0.0,0.13056720292343194,0.5444226712447713,0.10153033045752109,0.6315115756165145,0.0,0.0,0.0,0.0,0.0,0.0,0.7120200918533713,2.6021494345949985,0.21422523732866958,1.1974280013957694,0.0,0.0,1.190894892719125,2.444366103098291,0.6555277839262755,1.2610985763044993,0.24192455312886846,0.8711976046185179,0.43554567864020344,1.0245846975701405,0.0,0.0
L01414_E14,L01414,1414,legit,train,14,0,0.5129035486786186,0.8157781168548179,0.23412214990464955,0.05021012507718916,0.665920233912721,1.1273876143088768,2.115405203258444,1.6161302469509746,2.318522945972631,0.9907367286079339,1.5324780125959039,0.22385425953826205,0.6629628288356023,0.15158521752590198,0.6222950914027283,0.0,0.0,0.12674637384577925,0.6654184626903411,0.0,0.0,0.02955687950379667,0.15517361739493252,0.42186029804405945,2.318522945972631,0.33116944964145373,1.507315055023528,0.3242399914665503,1.9761478185734862,0.025224040078416044,0.14469132296204604,0.0,0.0,0.0,0.0,0.49691849176621006,2.0341411684952475,0.6989200093066114,1.246979916310173,0.0,0.0,0.49329284819540703,1.5324780125959039,0.7688725152763423,1.3685469681246099,0.4531593370979072,0.982821183147988,0.558229521638253,1.0264984976591787,0.0,0.0
L01414_E15,L01414,1414,legit,train,15,0,0.47457036528154845,0.7967409227986053,0.22707573793490496,0.043963355891547644,0.6230484130010809,0.9743823797607304,2.1174161119947654,1.546928663794131,2.318522945972631,1.0173337641004092,1.5127606212578812,0.2345646573272211,0.6656187975526787,0.16308820118106004,0.612245533678073,0.0,0.0,0.11144733622042734,0.6654184626903411,0.0,0.0,0.02556626544429331,0.1342228935825399,0.42186029804405945,2.318522945972631,0.3806735201523755,1.6194242720433953,0.30874620813722864,1.8276779965774361,0.018500362572259517,0.11130421120574367,0.0,0.0,0.0,0.0,0.4463855312140147,2.0970865427705423,0.7027879683889994,1.201670970675764,0.0,0.0,0.5170476607920527,1.5127606212578812,0.7675782250161239,1.2805116827847651,0.46504799370874733,0.9002065455322675,0.6742621617942414,1.0260927209634163,0.0,0.0
L01414_E16,L01414,1414,legit,train,16,0,0.45241174914660853,0.8180985761805424,0.21701740399820535,0.0290368610643431,0.4870312895012118,0.8616406990377525,2.113064443548648,1.4465202648403181,2.318522945972631,1.0176300412376205,1.5250661167420563,0.242276932462133,0.6637833819150057,0.17164910659339724,0.6197678912437686,0.0,0.0,0.11144733622042734,0.6654184626903411,0.0,0.0,0.02556626544429331,0.1342228935825399,0.42186029804405945,2.318522945972631,0.36797607465942217,1.6194242720433953,0.3166758003805248,1.9305071532060842,0.019053293049477154,0.11130421120574364,0.0,0.0,0.0,0.0,0.4300655923461487,2.0942421257881794,0.6994538473719943,1.215435970717629,0.0,0.0,0.5177458030467712,1.5250661167420563,0.7643056928623945,1.2924514757848995,0.47239786102309705,0.9175281595830417,0.6744504166401548,1.025630626034843,0.0,0.0
L01414_E17,L01414,1414,legit,train,17,0,0.4444141792246138,0.8019797149988247,0.21865863928208676,0.01660043440448457,0.11693230558226894,0.8340526714357589,2.1082335670754433,1.4310114109871221,2.318522945972631,1.025310873579242,1.5378371629360015,0.24885730884732518,0.6646547821203913,0.17805175168276777,0.613908207260702,0.0,0.0,0.11144733622042734,0.6654184626903411,0.0,0.0,0.02556626544429331,0.1342228935825399,0.44162341828050117,2.318522945972631,0.3451175623042959,1.6194242720433953,0.3216861416364975,1.9305071532060842,0.019850582353343436,0.11130421120574364,0.0,0.0,0.0,0.0,0.4295119425795549,1.8868898397608915,0.701437917530804,1.1927684085915833,0.0,0.0,0.5175476732841985,1.5378371629360015,0.7660185991298892,1.2752904499180588,0.47076543520850544,0.8881188222092175,0.699399076694976,1.0262587487173662,0.0,0.0
L01414_E18,L01414,1414,legit,train,18,0,0.43356228952665243,0.6841439613161674,0.206175076792382,0.16586896908538623,0.9344255569938492,0.8789989886630526,2.116861309650688,1.8064116289234238,4.283312056373689,0.9748107171633423,1.5125059767155267,0.1672871474450642,0.7726289804294976,0.15921732570572886,0.700824525562082,0.0,0.0,0.7852708878680941,4.283312056373689,0.38195555421893446,2.056279265290528,0.0,0.0,0.44162341828050117,2.318522945972631,0.3536668975969465,1.2735615436619827,0.33896008519869736,2.1437442546451515,0.008579100973397315,0.0600537068137812,0.0,0.0,0.0,0.0,0.12252015420497268,0.8021221266695545,0.5336974833020447,1.2502281390590424,0.0,0.0,0.3883326632531824,1.5125059767155267,0.6859099175919144,1.3650912129449506,0.5226794896290301,0.9867077243192193,0.6443549455470826,1.0264299722236745,0.0,0.0
