session_id,player_id,player_index,source_label,split,engagement_index,tick,t,view_yaw,view_pitch,replay_x,replay_y,crosshair_to_victim_yaw,crosshair_to_victim_pitch,yaw_delta,pitch_delta,angular_speed,angular_speed_sq,angular_acceleration,angular_jerk,target_error,target_error_sq,target_error_delta,target_error_improvement,error_speed_ratio,error_improvement_ratio,on_target_soft,on_target_tight,on_target_dwell_ms,lock_indicator,lock_dwell_ms,lock_strength,heading_change,curvature,view_straightness,stability_score,settling_ratio,yaw_reversal,pitch_reversal,direction_entropy_short,micro_correction_score,micro_to_speed_ratio,angular_speed_autocorr_short,fire_input,fire_on_target,time_since_fire_ms,fire_motion_coupling,fire_alignment_strength,fire_stability_synergy,last_fire_interval_ms,last_stabilization_to_fire_ms,flick_event,flick_magnitude,time_since_flick_ms,snap_indicator,snap_power,aim_tension,aim_efficiency,label_cheat
C00015_E27,C00015,15,cheater,test,27,10,-4.6875,2.768000066280365,-0.21900000050663948,-0.9607542881786935,0.009811427770461808,52.11199951171875,-2.312999963760376,1.7410000562667847,-0.05999999865889549,1.742033637953072,3.034681195760015,0.946794671383984,0.3997995377915634,52.163305703739006,2721.0104619417302,-1.6995687405589024,1.6995687405589024,26.185956255909296,0.03258106702716225,0.0,0.0,0.0,0.0,0.0,0.0,0.06884794948246226,0.03952159589946846,0.996816959565598,0.0,0.0,0.0,0.0,0.28178364554081214,0.1957204449032734,0.10625237285067407,0.99148649388373,0.0,0.0,10343.75,0.0,0.0,0.0,1000.0,1000.0,0.0,2.9607059160671456,10343.75,0.0,0.0,90.8702332027427,0.9750636496922616,1
C00015_E27,C00015,15,cheater,test,27,11,-4.65625,4.01500004529953,-0.19700000062584877,-0.9430738688702047,0.01012335177144297,50.88399887084961,-2.308000087738037,1.246999979019165,0.02199999988079071,1.2471940296796455,1.5554929476685526,-0.49483960827342655,-1.4416342796574106,50.936315193520066,2594.5082054936233,-1.2269905102189398,1.2269905102189398,34.02118508608995,0.024088244650456767,0.0,0.0,0.0,0.0,0.0,0.0,0.05208982775030389,0.04176561666486143,0.9968060375036794,0.0,0.0,0.0,0.0,0.2704260414863776,0.20419744708986778,0.15157241094545576,0.9030285573473753,0.0,0.0,10375.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1.5302952388186437,10375.0,0.0,0.0,63.52746820323885,0.9830126414992165,1
C00015_E27,C00015,15,cheater,test,27,12,-4.625,6.65200012922287,-0.23499999940395355,-0.9056855224510201,0.00958457396597147,48.22100067138672,-2.24399995803833,2.63700008392334,-0.03799999877810478,2.637273865664853,6.955213442518838,1.3900798359852076,1.8849194442586341,48.273185533601925,2330.300441561554,-2.663129659918141,2.663129659918141,16.71929570230985,0.05516674451326439,0.0,0.0,0.0,0.0,0.0,0.0,0.03204982804644696,0.012152635516435925,0.9979258585669516,0.0,0.0,0.0,0.0,0.29683054673983045,0.2490289851591514,0.09097700755589724,0.911781638403615,0.0,0.0,10406.25,0.0,0.0,0.0,1000.0,1000.0,0.0,7.023402252979041,10406.25,0.0,0.0,127.30961062015902,1.0094212335484831,1
C00015_E27,C00015,15,cheater,test,27,13,-4.59375,8.970000207424164,-0.43299999833106995,-0.8728200741516992,0.006777257957141021,45.84600067138672,-2.0230000019073486,2.318000078201294,-0.1979999989271164,2.3264411366110993,5.412328362116344,-0.3108327290537538,-1.7009125650389614,45.89061240132352,2105.948306568508,-2.3825731322784023,2.3825731322784023,17.811628509272044,0.05191739857477068,0.0,0.0,0.0,0.0,0.0,0.0,0.07080230218769543,0.03043373893002612,0.9982236887754505,0.0,0.0,0.0,0.0,0.3134286528902104,0.253821957830162,0.10460668260210244,0.9205338328492397,0.0,0.0,10437.5,0.0,0.0,0.0,1000.0,1000.0,0.0,5.542916145916833,10437.5,0.0,0.0,106.7618084747145,1.0236878152577378,1
C00015_E27,C00015,15,cheater,test,27,14,-4.5625,12.332000195980072,-0.4169999975711107,-0.8251524153602717,0.00700411178804062,42.39899826049805,-2.0209999084472656,3.361999988555908,0.01600000075995922,3.3620380609199305,11.303299923074247,1.0355969243088312,1.346429653362585,42.447137643469674,1801.7594941236603,-3.443474757853849,3.443474757853849,11.751575406339722,0.08112192781639271,0.0,0.0,0.0,0.0,0.0,0.0,0.08997065489924472,0.026760748471308705,0.9984290091965164,0.0,0.0,0.0,0.0,0.3134286528902104,0.26550406041379493,0.07669010442457277,0.9373325649888082,0.0,0.0,10468.75,0.0,0.0,0.0,1000.0,1000.0,0.0,11.577093197721682,10468.75,0.0,0.0,142.70889233445217,1.0239178669633955,1
C00015_E27,C00015,15,cheater,test,27,15,-4.53125,15.760000169277191,-0.35699999891221523,-0.7765489847771749,0.007854813594493281,38.862998962402344,-2.061000108718872,3.427999973297119,0.05999999865889549,3.4285250205830664,11.754783816764116,0.06648695966313589,-0.9691099646456953,38.917610535589475,1514.5804097998248,-3.529527107880199,3.529527107880199,10.579678082336605,0.09068995679207487,0.0,0.0,0.0,0.0,0.0,0.0,0.012742093543119063,0.0037164942552911865,0.9985465582940242,0.0,0.0,0.0,0.0,0.3134286528902104,0.2639006957603201,0.07479065451453486,0.9483942817244746,0.0,0.0,10500.0,0.0,0.0,0.0,1000.0,1000.0,0.0,12.101072000193449,10500.0,0.0,0.0,133.43000146257566,1.0291591653937346,1
C00015_E27,C00015,15,cheater,test,27,16,-4.5,17.880000054836273,-0.4939999934285879,-0.7464908552332477,0.005912377837425078,36.62799835205078,-1.9019999504089355,2.119999885559082,-0.13699999451637268,2.124421924493345,4.513168513268007,-1.3041030960897215,-1.3705900557528574,36.67734814690384,1345.2278670891903,-2.240262388685636,2.240262388685636,15.446853724082786,0.061078606367793734,0.0,0.0,0.0,0.0,0.0,0.0,0.0820340400920922,0.038614758747444466,0.9986272745110831,0.0,0.0,0.0,1.0,0.32840937867808384,0.3109286192282121,0.13977951565957167,0.9142494461974014,0.0,0.0,10531.25,0.0,0.0,0.0,1000.0,1000.0,0.0,4.7592625351415965,10531.25,0.0,0.0,77.91816253555787,1.0540318432161024,1
C00015_E27,C00015,15,cheater,test,27,17,-4.46875,18.77000004053116,-0.4939999934285879,-0.7338721116916387,0.005912377837425078,35.685001373291016,-1.8890000581741333,0.8899999856948853,0.0,0.8899999856948853,0.792099974536896,-1.2344219387984596,0.0696811572912619,35.734963890167336,1276.9876442315633,-0.9423842567365028,0.9423842567365028,31.346459946124597,0.026370752433959047,0.0,0.0,0.0,0.0,0.0,0.0,0.06453291026847445,0.07250888910755329,0.9986750540032806,0.0,0.0,0.0,0.0,0.32840937867808384,0.34032993201242717,0.343767613060669,0.8713722288394717,0.0,0.0,10562.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.8387219750145726,10562.5,0.0,0.0,31.80411735105617,1.0576703387952844,1
C00015_E27,C00015,15,cheater,test,27,18,-4.4375,19.796999990940094,-0.7299999948590994,-0.7193109328155097,0.0025662839703046087,34.63100051879883,-1.6410000324249268,1.0269999504089355,-0.23600000143051147,1.0537670040455611,1.1104248988151577,0.16376701835067586,1.3981889571491355,34.6698583504384,1201.9990780394635,-1.0651055397289326,1.0651055397289326,26.592066099892524,0.030720483726226083,0.0,0.0,0.0,0.0,0.0,0.0,0.2258741834691275,0.21434926563648743,0.9977475428478315,0.0,0.0,0.0,0.0,0.33333333333333337,0.34448852089345333,0.2985771994566849,0.8477078414485641,0.0,0.0,10593.75,0.0,0.0,0.0,1000.0,1000.0,0.0,1.1223730735924877,10593.75,0.0,0.0,36.533952764625454,1.0098017245929367,1
C00015_E27,C00015,15,cheater,test,27,19,-4.40625,20.510999977588654,-0.8730000015348196,-0.7091875812817501,0.0005387778582900206,33.935001373291016,-1.4809999465942383,0.7139999866485596,-0.14300000667572021,0.7281792243969882,0.5302449828433994,-0.3255877796485729,-0.48935479799924875,33.96730308763231,1153.7776790470755,-0.7025552628060936,0.7025552628060936,34.725030178975544,0.020682671754123937,0.0,0.0,0.0,0.0,0.0,0.0,0.028209289735978332,0.038739487190586494,0.9978119940378781,0.0,0.0,0.0,0.0,0.32840937867808384,0.3442040673368936,0.4156154334679364,0.8154340594634295,0.0,0.0,10625.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.5115861463661635,10625.0,0.0,0.0,24.73428441720952,0.9634877672044044,1
C00015_E27,C00015,15,cheater,test,27,20,-4.375,21.026999950408936,-0.9280000012367964,-0.701871545968095,-0.00024103214416288187,33.474998474121094,-1.406000018119812,0.515999972820282,-0.054999999701976776,0.5189228959274674,0.2692809719177492,-0.2092563284695208,0.11633145117905208,33.504512515381606,1122.5523588933627,-0.46279057225070375,0.46279057225070375,43.5733058448842,0.013812371084854986,0.0,0.0,0.0,0.0,0.0,0.0,0.09147667583458599,0.17628182636090925,0.9978055373324144,0.0,0.0,0.0,0.0,0.3134286528902104,0.31411972994092574,0.5075264334343481,0.8151828612939712,0.0,0.0,10656.25,0.0,0.0,0.0,1000.0,1000.0,0.0,0.24015262396026504,10656.25,0.0,0.0,17.3862586611199,0.8901138531803877,1
C00015_E27,C00015,15,cheater,test,27,21,-4.34375,21.262999951839447,-1.0100000035017729,-0.6985254521009745,-0.0014036580044152244,33.32699966430664,-1.3140000104904175,0.23600000143051147,-0.0820000022649765,0.2498399508618619,0.06242000104665756,-0.26908294506560554,-0.059826616596084736,33.352893467467915,1112.415502652264,-0.15161904791369096,0.15161904791369096,66.72714617940869,0.004545767589669083,0.0,0.0,0.0,0.0,0.0,0.0,0.22821988187959227,0.9134643242296205,0.9970540614395113,0.0,0.0,0.0,0.0,0.28770685618887704,0.29958716954214104,0.8563549383198841,0.8612280823501746,0.0,0.0,10687.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.03788049548047884,10687.5,0.0,0.0,8.332885265013099,0.6044453740033935,1
C00015_E27,C00015,15,cheater,test,27,22,-4.3125,21.262999951839447,-1.0100000035017729,-0.6985254521009745,-0.0014036580044152244,33.444000244140625,-1.3070000410079956,0.0,0.0,0.0,0.0,-0.2498399508618619,0.019242994203743646,33.46952944750304,1120.2094014372733,0.11663598003512732,0.0,133.87811779001217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33440809977815544,3344.0809977815543,0.9969826308777855,0.0,0.0,0.0,0.0,0.3134286528902104,0.325690428856008,3.25690428856008,0.8868974658049859,0.0,0.0,10718.75,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10718.75,0.0,0.0,0.0,0.0,1
C00015_E27,C00015,15,cheater,test,27,23,-4.28125,21.262999951839447,-1.0100000035017729,-0.6985254521009745,-0.0014036580044152244,33.584999084472656,-1.3009999990463257,0.0,0.0,0.0,0.0,0.0,0.2498399508618619,33.61018840324385,1129.6447645015476,0.1406589557408111,0.0,134.4407536129754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965539103896044,0.0,0.0,0.0,0.0,0.32840937867808384,0.2813510063799116,2.813510063799116,0.9355705865779902,0.0,0.0,10750.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10750.0,0.0,0.0,0.0,0.0,1
C00015_E27,C00015,15,cheater,test,27,24,-4.25,21.262999951839447,-1.0100000035017729,-0.6985254521009745,-0.0014036580044152244,33.74800109863281,-1.2940000295639038,0.0,0.0,0.0,0.0,0.0,0.0,33.772799916942525,1140.602014229833,0.16261151369867122,0.0,135.0911996677701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960212379707941,0.0,0.0,0.0,0.0,0.33333333333333337,0.2846702015213703,2.846702015213703,0.9368335988400849,0.0,0.0,10781.25,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10781.25,0.0,0.0,0.0,0.0,1
C00015_E27,C00015,15,cheater,test,27,25,-4.21875,21.262999951839447,-1.0100000035017729,-0.6985254521009745,-0.0014036580044152244,33.928001403808594,-1.2860000133514404,0.0,0.0,0.0,0.0,0.0,0.0,33.95236479674395,1152.7630752911778,0.17956487980142555,0.0,135.8094591869758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952198626690021,0.0,0.0,0.0,0.0,0.33333333333333337,0.24810720539599604,2.48107205395996,0.9620578783882165,0.0,0.0,10812.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10812.5,0.0,0.0,0.0,0.0,1
C00015_E27,C00015,15,cheater,test,27,26,-4.1875,21.262999951839447,-1.0100000035017729,-0.6985254521009745,-0.0014036580044152244,34.17599868774414,-1.2730000019073486,0.0,0.0,0.0,0.0,0.0,0.0,34.199699052909004,1169.619415309545,0.247334256165054,0.0,136.79879621163602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957730893574305,0.0,0.0,0.0,0.0,0.32840937867808384,0.2501667309219497,2.5016673092194965,0.9735418023616447,0.0,0.0,10843.75,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10843.75,0.0,0.0,0.0,0.0,1
C00015_E27,C00015,15,cheater,test,27,27,-4.15625,21.262999951839447,-1.0100000035017729,-0.6985254521009745,-0.0014036580044152244,34.38800048828125,-1.2640000581741333,0.0,0.0,0.0,0.0,0.0,0.0,34.411223078075786,1184.1322737290955,0.21152402516678137,0.0,137.64489231230314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994598973761848,0.0,0.0,0.0,0.0,0.3134286528902104,0.21686411008762096,2.1686411008762096,0.9304192359791477,0.0,0.0,10875.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10875.0,0.0,0.0,0.0,0.0,1
C00015_E27,C00015,15,cheater,test,27,28,-4.125,21.262999951839447,-1.0100000035017729,-0.6985254521009745,-0.0014036580044152244,34.55500030517578,-1.2660000324249268,0.0,0.0,0.0,0.0,0.0,0.0,34.578183905069366,1195.6508021727982,0.16696082699358072,0.0,138.31273562027746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980913407520292,0.0,0.0,0.0,0.0,0.3134286528902104,0.1558443602058981,1.558443602058981,0.963322690854439,0.0,0.0,10906.25,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10906.25,0.0,0.0,0.0,0.0,1
C00015_E27,C00015,15,cheater,test,27,29,-4.09375,21.262999951839447,-1.0100000035017729,-0.6985254521009745,-0.0014036580044152244,34.7869987487793,-1.2690000534057617,0.0,0.0,0.0,0.0,0.0,0.0,34.81013707360424,1211.7456430831162,0.23195316853487213,0.0,139.24054829441695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970324892265959,0.0,0.0,0.0,0.0,0.3134286528902104,0.15254996799138865,1.5254996799138865,0.9865426515080997,0.0,0.0,10937.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10937.5,0.0,0.0,0.0,0.0,1
C00015_E27,C00015,15,cheater,test,27,30,-4.0625,21.262999951839447,-1.0100000035017729,-0.6985254521009745,-0.0014036580044152244,35.0260009765625,-1.2730000019073486,0.0,0.0,0.0,0.0,0.0,0.0,35.04912657135714,1228.4412734150133,0.2389894977529039,0.0,140.19650628542857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942955785887925,0.0,0.0,0.0,0.0,0.28770685618887704,0.1384479117784153,1.3844791177841531,0.9709491277936142,0.0,0.0,10968.75,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10968.75,0.0,0.0,0.0,0.0,1
C00015_E27,C00015,15,cheater,test,27,31,-4.03125,21.16399995237589,-0.9880000036209822,-0.6999291101053898,-0.0010917340034340634,35.435001373291016,-1.2899999618530273,-0.0989999994635582,0.02199999988079071,0.1014149884806941,0.010284999888539316,0.1014149884806941,0.1014149884806941,35.45847461787826,1257.3034222267167,0.4093480465211172,0.0,100.9019984354659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9229236863254746,28.82141713088,0.4257952896600845,0.0,0.0,0.0,0.0,0.39937247371013446,0.8309310203676826,4.125467655786344,0.9019485005402326,0.0,0.0,11000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,11000.0,0.0,0.0,3.5960207949151077,0.0,1
C00015_E27,C00015,15,cheater,test,27,32,-4.0,21.223999951034784,-0.9110000040382147,-0.6990784082989371,0.0,35.56399917602539,-1.3639999628067017,0.05999999865889549,0.07699999958276749,0.09761659579607175,0.009528999774813652,-0.0037983926846223426,-0.10521338116531644,35.59014657585539,1266.6585332908712,0.13167195797713305,0.0,102.3833355664476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0140690733322524,20.632445302024163,0.5346130730370172,0.0,0.0,1.0,0.0,0.47663705699195663,0.9479493383061927,4.796911587751559,0.5561266515092494,0.0,0.0,11031.25,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,11031.25,0.0,0.0,3.474188952618223,0.0,1
C00015_E27,C00015,15,cheater,test,27,33,-3.96875,21.26199994981289,-0.8730000052601099,-0.6985396304934656,0.0005387778054714996,35.77799987792969,-1.4129999876022339,0.03799999877810478,0.03799999877810478,0.05374011364215682,0.0028879998142719294,-0.04387648215391493,-0.04007808946929259,35.80589119446827,1282.0618442301006,0.21574461861288086,0.0,117.8833140118332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12345658117470848,2.297289172047118,0.5420054894233904,0.0,0.0,0.0,0.0,0.4305639990460199,0.9364301535307707,6.0909942847472545,0.8194064241787964,0.0,0.0,11062.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,11062.5,0.0,0.0,1.9242126618494273,0.0,1
C00015_E27,C00015,15,cheater,test,27,34,-3.9375,21.26199994981289,-0.9110000040382147,-0.6985396304934656,0.0,36.05400085449219,-1.378999948501587,0.0,-0.03799999877810478,0.03799999877810478,0.001443999907135965,-0.015740114864052038,0.028136367289862893,36.080363336220586,1301.7926184736907,0.2744721417523124,0.0,125.27903989339738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3561940954555074,62.00510976892775,0.34049067011994966,0.0,0.0,0.0,0.0,0.4781830466650675,1.0739628836916957,7.782339805803619,0.8150216613436685,0.0,0.0,11093.75,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,11093.75,0.0,0.0,1.3710537626899588,0.0,1
C00015_E27,C00015,15,cheater,test,27,35,-3.90625,21.28399994969368,-0.9110000040382147,-0.6982277064924844,0.0,36.21799850463867,-1.3769999742507935,0.02199999988079071,0.0,0.02199999988079071,0.0004839999947547913,-0.01599999889731407,-0.0002598840332620339,36.24416566305666,1313.6395446110955,0.16380232683607687,0.0,133.25060911375505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707960636369933,71.39982146129616,0.3235675315186238,0.0,0.0,0.0,0.0,0.3630766929475283,1.0865653631543029,8.906273477180438,0.8030935713285134,0.0,0.0,11125.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,11125.0,0.0,0.0,0.7973716402666053,0.0,1
C00015_E27,C00015,15,cheater,test,27,36,-3.875,21.28399994969368,-0.9110000040382147,-0.6982277064924844,0.0,36.30099868774414,-1.3730000257492065,0.0,0.0,0.0,0.0,-0.02199999988079071,-0.006000000983476639,36.326954659017446,1319.6476347983094,0.08278899596078304,0.0,145.30781863606978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235675315186238,0.0,0.0,0.0,0.0,0.3630766929475283,1.0867752303777485,10.867752303777484,0.7901035096030766,0.0,0.0,11156.25,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,11156.25,0.0,0.0,0.0,0.0,1
C00015_E27,C00015,15,cheater,test,27,37,-3.84375,21.26199994981289,-0.9110000040382147,-0.6985396304934656,0.0,36.553001403808594,-1.3240000009536743,-0.02199999988079071,0.0,0.02199999988079071,0.0004839999947547913,0.02199999988079071,0.04399999976158142,36.57697209487628,1337.8748876293582,0.25001743585883673,0.0,134.47416217245166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793,142.79966684603818,0.29573900932370667,0.0,0.0,0.0,0.0,0.4305639990460199,1.2436004298471919,10.193446156248731,0.7774734521005677,0.0,0.0,11187.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,11187.5,0.0,0.0,0.8046933817269634,0.0,1
C00015_E27,C00015,15,cheater,test,27,38,-3.8125,21.26199994981289,-0.9110000040382147,-0.6985396304934656,0.0,36.7239990234375,-1.2910000085830688,0.0,0.0,0.0,0.0,-0.02199999988079071,-0.04399999976158142,36.74668400407852,1350.3187852956,0.16971190920223478,0.0,146.98673601631407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793,31415.92653589793,0.29573900932370667,0.0,0.0,0.0,0.0,0.4305639990460199,1.3317807959960053,13.317807959960053,0.7624836147530246,0.0,0.0,11218.75,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,11218.75,0.0,0.0,0.0,0.0,1
