session_id,player_id,player_index,source_label,split,engagement_index,tick,t,view_yaw,view_pitch,replay_x,replay_y,crosshair_to_victim_yaw,crosshair_to_victim_pitch,yaw_delta,pitch_delta,angular_speed,angular_speed_sq,angular_acceleration,angular_jerk,target_error,target_error_sq,target_error_delta,target_error_improvement,error_speed_ratio,error_improvement_ratio,on_target_soft,on_target_tight,on_target_dwell_ms,lock_indicator,lock_dwell_ms,lock_strength,heading_change,curvature,view_straightness,stability_score,settling_ratio,yaw_reversal,pitch_reversal,direction_entropy_short,micro_correction_score,micro_to_speed_ratio,angular_speed_autocorr_short,fire_input,fire_on_target,time_since_fire_ms,fire_motion_coupling,fire_alignment_strength,fire_stability_synergy,last_fire_interval_ms,last_stabilization_to_fire_ms,flick_event,flick_magnitude,time_since_flick_ms,snap_indicator,snap_power,aim_tension,aim_efficiency,label_cheat
L08205_E06,L08205,8205,legit,test,6,10,-4.6875,0.0,0.0,0.0,0.1170000322163105,-3.3459999561309814,0.41100001335144043,0.0,0.0,0.0,0.0,0.0,0.0,3.371147685492793,11.364636717403414,0.15193202069788514,0.0,13.484590741971171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2957458853820608,1.9716392358804056,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10343.75,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10343.75,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,11,-4.65625,0.0,0.0,0.0,0.1170000322163105,-3.6070001125335693,0.4129999876022339,0.0,0.0,0.0,0.0,0.0,0.0,3.6305672837142997,13.181018801576629,0.25941959822150684,0.0,14.522269134857199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2665611805821413,1.7770745372142753,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10375.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10375.0,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,12,-4.625,0.0,0.0,0.0,0.1170000322163105,-3.884000062942505,0.41499999165534973,0.0,0.0,0.0,0.0,0.0,0.0,3.906108227124707,15.257681482011323,0.27554094341040747,0.0,15.624432908498829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2355628244484705,1.57041882965647,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10406.25,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10406.25,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,13,-4.59375,0.0,0.0,0.0,0.1170000322163105,-4.0960001945495605,0.41600000858306885,0.0,0.0,0.0,0.0,0.0,0.0,4.117070997795781,16.950273600891148,0.21096277067107394,0.0,16.468283991183124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.21182951274797462,1.4121967516531642,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10437.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10437.5,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,14,-4.5625,0.0,0.0,0.0,0.1170000322163105,-4.35099983215332,0.4180000126361847,0.0,0.0,0.0,0.0,0.0,0.0,4.371032320855345,19.105923549962068,0.2539613230595643,0.0,17.48412928342138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.18325886390377363,1.221725759358491,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10468.75,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10468.75,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,15,-4.53125,0.0,0.0,0.0,0.1170000322163105,-4.544000148773193,0.4189999997615814,0.0,0.0,0.0,0.0,0.0,0.0,4.563277150453499,20.823498351851004,0.19224482959815337,0.0,18.253108601813995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.16163132057398139,1.077542137159876,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10500.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10500.0,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,16,-4.5,0.0,0.0,0.0,0.1170000322163105,-4.7230000495910645,0.42100000381469727,0.0,0.0,0.0,0.0,0.0,0.0,4.741726528559948,22.483970471649172,0.1784493781064489,0.0,18.96690611423979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1415557655370059,0.9437051035800395,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10531.25,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10531.25,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,17,-4.46875,0.0,0.0,0.0,0.1170000322163105,-4.953000068664551,0.42399999499320984,0.0,0.0,0.0,0.0,0.0,0.0,4.971115134046413,24.71198567594529,0.22938860548646556,0.0,19.884460536185653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1157495474197785,0.7716636494651901,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10562.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10562.5,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,18,-4.4375,0.0,0.0,0.0,0.1170000322163105,-5.076000213623047,0.4259999990463257,0.0,0.0,0.0,0.0,0.0,0.0,5.093844733390358,25.947254167888687,0.12272959934394478,0.0,20.375378933561432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.10194246749358475,0.6796164499572317,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10593.75,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10593.75,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,19,-4.40625,0.0,0.0,0.0,0.1170000322163105,-5.218999862670898,0.42800000309944153,0.0,0.0,0.0,0.0,0.0,0.0,5.236520177485424,27.421143569211978,0.14267544409506616,0.0,20.946080709941697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.08589148003288981,0.5726098668859321,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10625.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10625.0,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,20,-4.375,0.0,0.0,0.0,0.1170000322163105,-5.3379998207092285,0.4300000071525574,0.0,0.0,0.0,0.0,0.0,0.0,5.35529103709994,28.679142092042955,0.11877085961451606,0.0,21.42116414839976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.07252975832625673,0.48353172217504486,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10656.25,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10656.25,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,21,-4.34375,0.0,0.0,0.0,0.1170000322163105,-5.439000129699707,0.4320000112056732,0.0,0.0,0.0,0.0,0.0,0.0,5.456129252552136,29.769346420555134,0.10083821545219607,0.0,21.824517010208545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.06118545908788464,0.40790306058589765,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10687.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10687.5,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,22,-4.3125,0.0,0.0,0.0,0.1170000322163105,-5.567999839782715,0.4350000023841858,0.0,0.0,0.0,0.0,0.0,0.0,5.584966178760134,31.191847217894576,0.12883692620799803,0.0,22.339864715040537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.04669130488948489,0.3112753659298993,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10718.75,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10718.75,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,23,-4.28125,0.0,0.0,0.0,0.1170000322163105,-5.640999794006348,0.4359999895095825,0.0,0.0,0.0,0.0,0.0,0.0,5.657824199003714,32.01097466683201,0.07285802024357935,0.0,22.631296796014855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.038494777612082184,0.25663185074721456,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10750.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10750.0,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,24,-4.25,0.0,0.0,0.0,0.1170000322163105,-5.745999813079834,0.43799999356269836,0.0,0.0,0.0,0.0,0.0,0.0,5.762669333414369,33.2083578462744,0.10484513441065513,0.0,23.050677333657475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.026699699990883535,0.17799799993922358,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10781.25,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10781.25,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,25,-4.21875,0.0,0.0,0.0,0.1170000322163105,-5.848999977111816,0.4399999976158142,0.0,0.0,0.0,0.0,0.0,0.0,5.865526466580468,34.40440073015595,0.10285713316609879,0.0,23.46210586632187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01512827250969742,0.10085515006464947,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10812.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10812.5,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,26,-4.1875,0.0,0.0,0.0,0.1170000322163105,-5.951000213623047,0.44200000166893005,0.0,0.0,0.0,0.0,0.0,0.0,5.9673920219822065,35.60976754401689,0.10186555540173892,0.0,23.869568087928826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.003668397527001766,0.024455983513345107,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10843.75,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10843.75,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,27,-4.15625,0.0,0.0,0.0,0.1170000322163105,-6.052999973297119,0.4429999887943268,0.0,0.0,0.0,0.0,0.0,0.0,6.069189210002165,36.8350576668067,0.10179718801995818,0.0,24.27675684000866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10875.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10875.0,0.0,0.0,0.0,0.0,0
L08205_E06,L08205,8205,legit,test,6,28,-4.125,0.0,0.0,0.0,0.1170000322163105,-6.183000087738037,0.44600000977516174,0.0,0.0,0.0,0.0,0.0,0.0,6.199064937043975,38.42840609368802,0.12987572704181005,0.0,24.7962597481759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,10906.25,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10906.25,0.0,0.0,0.0,0.0,0
