session_id,player_id,player_index,source_label,split,engagement_index,tick,t,view_yaw,view_pitch,replay_x,replay_y,crosshair_to_victim_yaw,crosshair_to_victim_pitch,yaw_delta,pitch_delta,angular_speed,angular_acceleration,angular_jerk,target_error,target_error_delta,target_error_improvement,on_target_soft,on_target_tight,on_target_dwell_ms,lock_indicator,lock_dwell_ms,heading_change,curvature,view_straightness,stability_score,yaw_reversal,pitch_reversal,direction_entropy_short,micro_correction_score,angular_speed_autocorr_short,fire_input,fire_on_target,time_since_fire_ms,fire_motion_coupling,last_fire_interval_ms,last_stabilization_to_fire_ms,flick_event,flick_magnitude,time_since_flick_ms,snap_indicator,aim_efficiency,label_cheat
L06116_E02,L06116,6116,legit,test,2,30,-4.0625,2.5879999920725822,-0.16499998420476913,-0.008143084203086905,-0.04798603649617524,-0.2930000126361847,0.0,0.0,0.0,0.0,-1.6972430536603076,-3.394486107320615,0.2930000126361847,0.020999997854232788,0.0,1.0,1.0,250.0,0.0,0.0,0.2288302820407585,2288.302820407585,0.9973485123979002,0.6621814425414817,0.0,0.0,0.1237441088802919,0.3026199451891699,0.4372098529524996,0.0,0.0,10968.75,0.0,1000.0,1000.0,0.0,0.0,10968.75,0.0,0.0,0
L06116_E02,L06116,6116,legit,test,2,31,-4.03125,2.5879999920725822,-0.16499998420476913,-0.008143084203086905,-0.04798603649617524,-0.23999999463558197,0.0,0.0,0.0,0.0,0.0,1.6972430536603076,0.23999999463558197,-0.05300001800060272,0.05300001800060272,1.0,1.0,281.25,1.0,31.25,0.0,0.0,0.9973485123979002,0.6683310182295963,0.0,0.0,0.1237441088802919,0.3026199451891699,0.4372098529524996,0.0,0.0,11000.0,0.0,1000.0,1000.0,0.0,0.0,11000.0,0.0,53.00001800060272,0
L06116_E02,L06116,6116,legit,test,2,32,-4.0,2.5879999920725822,-0.16499998420476913,-0.008143084203086905,-0.04798603649617524,-0.15299999713897705,0.0,0.0,0.0,0.0,0.0,0.0,0.15299999713897705,-0.08699999749660492,0.08699999749660492,1.0,1.0,312.5,1.0,62.5,0.0,0.0,0.9973485123979002,0.6784256010175697,0.0,0.0,0.1237441088802919,0.3026199451891699,0.4372098529524996,0.0,0.0,11031.25,0.0,1000.0,1000.0,0.0,0.0,11031.25,0.0,86.99999749660492,0
L06116_E02,L06116,6116,legit,test,2,33,-3.96875,2.5879999920725822,-0.2199999839067459,-0.008143084203086905,-0.0559837097872406,0.029999999329447746,0.054999999701976776,0.0,-0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.0626498198479797,-0.09035017729099735,0.09035017729099735,1.0,1.0,343.75,0.0,0.0,1.5707961449767138,28.559930063422478,0.975613200727678,0.3401073903200293,0.0,0.0,0.2448433071464901,0.6483504464418507,0.4372098529524996,0.0,0.0,11062.5,0.0,1000.0,1000.0,0.0,0.004969259724078403,11062.5,0.0,1.613396031639765,0
L06116_E02,L06116,6116,legit,test,2,34,-3.9375,2.5879999920725822,-0.2199999839067459,-0.008143084203086905,-0.0559837097872406,0.25600001215934753,0.054999999701976776,0.0,0.0,0.0,-0.054999999701976776,-0.10999999940395355,0.2618415669690424,0.19919174712106275,0.0,1.0,1.0,375.0,0.0,0.0,1.5707961449767138,15707.961449767137,0.9759418624221794,0.1960251102550532,0.0,0.0,0.2448433071464901,0.7917737445888576,0.4400613304907493,0.0,0.0,11093.75,0.0,1000.0,1000.0,0.0,0.0,11093.75,0.0,0.0,0
L06116_E02,L06116,6116,legit,test,2,35,-3.90625,2.5879999920725822,-0.2199999839067459,-0.008143084203086905,-0.0559837097872406,0.5889999866485596,0.054999999701976776,0.0,0.0,0.0,0.0,0.054999999701976776,0.5915623248984174,0.329720757929375,0.0,1.0,1.0,406.25,1.0,31.25,0.0,0.0,0.97621051342406,0.18483082948927437,0.0,0.0,0.2448433071464901,0.7917323269118112,0.44457661674049365,0.0,0.0,11125.0,0.0,1000.0,1000.0,0.0,0.0,11125.0,0.0,0.0,0
L06116_E02,L06116,6116,legit,test,2,36,-3.875,2.5879999920725822,-0.2199999839067459,-0.008143084203086905,-0.0559837097872406,0.8880000114440918,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,0.8897016467849909,0.29813932188657344,0.0,1.0,0.0,437.5,0.0,0.0,0.0,0.0,0.97621051342406,0.17468548012727095,0.0,0.0,0.2448433071464901,0.7916805437104117,0.44641593063390345,0.0,0.0,11156.25,0.0,1000.0,1000.0,0.0,0.0,11156.25,0.0,0.0,0
L06116_E02,L06116,6116,legit,test,2,37,-3.84375,2.5879999920725822,-0.2199999839067459,-0.008143084203086905,-0.0559837097872406,1.2109999656677246,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,1.212248290085182,0.3225466433001912,0.0,1.0,0.0,468.75,0.0,0.0,0.0,0.0,0.97621051342406,0.16365985865589716,0.0,0.0,0.2448433071464901,0.7916805437104117,0.44641593063390345,0.0,0.0,11187.5,0.0,1000.0,1000.0,0.0,0.0,11187.5,0.0,0.0,0
L06116_E02,L06116,6116,legit,test,2,38,-3.8125,2.5879999920725822,-0.2199999839067459,-0.008143084203086905,-0.0559837097872406,1.555999994277954,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,1.5569717345411929,0.3447234444560108,0.0,1.0,0.0,500.0,0.0,0.0,0.0,0.0,0.97621051342406,0.1518761669330763,0.0,0.0,0.2448433071464901,0.7916805437104117,0.44641593063390345,0.0,0.0,11218.75,0.0,1000.0,1000.0,0.0,0.0,11218.75,0.0,0.0,0
L06116_E02,L06116,6116,legit,test,2,39,-3.78125,2.5879999920725822,-0.2199999839067459,-0.008143084203086905,-0.0559837097872406,1.9170000553131104,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,1.9177888862014207,0.3608171516602279,0.0,1.0,0.0,531.25,0.0,0.0,0.0,0.0,0.97621051342406,0.13954234353971848,0.0,0.0,0.2448433071464901,0.7916805437104117,0.44641593063390345,0.0,0.0,11250.0,0.0,1000.0,1000.0,0.0,0.0,11250.0,0.0,0.0,0
L06116_E02,L06116,6116,legit,test,2,40,-3.75,2.5879999920725822,-0.2199999839067459,-0.008143084203086905,-0.0559837097872406,2.197999954223633,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,2.1986879721175328,0.280899085916112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17676074043689433,0.0,0.0,0.2448433071464901,0.7210004243686997,0.44823897732555096,0.0,0.0,11281.25,0.0,1000.0,1000.0,0.0,0.0,11281.25,0.0,0.0,0
L06116_E02,L06116,6116,legit,test,2,41,-3.71875,2.5879999920725822,-0.2199999839067459,-0.008143084203086905,-0.0559837097872406,2.615999937057495,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,2.616578045969972,0.41789007385243915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23272151332497826,0.0,0.0,0.2448433071464901,0.5873027074596214,0.45000000000000007,0.0,0.0,11312.5,0.0,1000.0,1000.0,0.0,0.0,11312.5,0.0,0.0,0
L06116_E02,L06116,6116,legit,test,2,42,-3.6875,2.5879999920725822,-0.2199999839067459,-0.008143084203086905,-0.0559837097872406,2.878999948501587,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,2.8795252566073035,0.2629472106373316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21196512060777,0.0,0.0,0.2448433071464901,0.592436783428703,0.45000000000000007,0.0,0.0,11343.75,0.0,1000.0,1000.0,0.0,0.0,11343.75,0.0,0.0,0
L06116_E02,L06116,6116,legit,test,2,43,-3.65625,2.5879999920725822,-0.2199999839067459,-0.008143084203086905,-0.0559837097872406,3.0360000133514404,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,3.036498160881571,0.15697290427426758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20130239031101022,0.0,0.0,0.1237441088802919,0.592436783428703,0.45000000000000007,0.0,0.0,11375.0,0.0,1000.0,1000.0,0.0,0.0,11375.0,0.0,0.0,0
L06116_E02,L06116,6116,legit,test,2,44,-3.625,2.5879999920725822,-0.2199999839067459,-0.008143084203086905,-0.0559837097872406,3.0929999351501465,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,3.0934889039409903,0.0569907430594192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.13401555038868515,0.0,0.0,0.1237441088802919,0.590144576291641,0.5,0.0,0.0,11406.25,0.0,1000.0,1000.0,0.0,0.0,11406.25,0.0,0.0,0
L06116_E02,L06116,6116,legit,test,2,45,-3.59375,2.8129999861121178,-0.2199999839067459,0.02457466948001324,-0.0559837097872406,2.690000057220459,0.054999999701976776,0.22499999403953552,0.0,0.22499999403953552,0.22499999403953552,0.22499999403953552,2.690562266109686,-0.4029266378313041,0.4029266378313041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2929299662666405,0.0,0.0,0.1237441088802919,0.4535500047132604,0.5,0.0,0.0,11437.5,0.0,1000.0,1000.0,0.0,0.09065849111041352,11437.5,0.0,1.7828612763627674,0
L06116_E02,L06116,6116,legit,test,2,46,-3.5625,3.0879999920725822,-0.16499998420476913,0.06456303701874566,-0.04798603649617524,2.193000078201294,0.0,0.2750000059604645,0.054999999701976776,0.2804460790338723,0.055446084994336786,-0.16955390904519874,2.193000078201294,-0.49756218790839224,0.49756218790839224,0.0,0.0,0.0,0.0,0.0,0.19739554764667822,0.70386274725858,0.9951920315255569,0.5651338150886571,0.0,0.0,0.1237441088802919,0.07407282116301964,0.8776133956262586,0.0,0.0,11468.75,0.0,1000.0,1000.0,0.0,0.1395393646744234,11468.75,0.0,1.7678774904819696,0
L06116_E02,L06116,6116,legit,test,2,47,-3.53125,3.3079999908804893,-0.10999998450279236,0.09655373018300709,-0.039988363205109886,1.6540000438690186,-0.054999999701976776,0.2199999988079071,0.054999999701976776,0.2267708081801901,-0.053675270853682205,-0.10912135584801899,1.6549142410064435,-0.5380858371948505,0.5380858371948505,1.0,0.0,31.25,0.0,0.0,0.04758310478499919,0.2098290567769643,0.9947248237022113,0.648259429417803,0.0,0.0,-0.0,0.07555314279231035,0.8932970985403106,0.0,0.0,11500.0,0.0,1000.0,1000.0,0.0,0.12202216017099043,11500.0,0.0,2.362400351010606,0
L06116_E02,L06116,6116,legit,test,2,48,-3.5,3.638000003993511,1.4901161193847656e-08,0.1445397720962105,-0.023993016622979174,0.9300000071525574,-0.16500000655651093,0.33000001311302185,0.10999999940395355,0.34785055487014016,0.12107974668995006,0.17475501754363226,0.9445236976738093,-0.7103905433326342,0.7103905433326342,1.0,0.0,62.5,0.0,0.0,0.07677187932754695,0.2207036276144722,0.9932713922424182,0.7391552931821452,0.0,0.0,-0.0,0.07884014961084139,0.9159976076896086,0.0,0.0,11531.25,0.0,1000.0,1000.0,0.0,0.24710974467275715,11531.25,0.0,2.036374984689583,0
