session_id,player_id,player_index,source_label,split,engagement_index,tick,t,view_yaw,view_pitch,replay_x,replay_y,crosshair_to_victim_yaw,crosshair_to_victim_pitch,yaw_delta,pitch_delta,angular_speed,angular_acceleration,angular_jerk,target_error,target_error_delta,target_error_improvement,on_target_soft,on_target_tight,on_target_dwell_ms,lock_indicator,lock_dwell_ms,heading_change,curvature,view_straightness,stability_score,yaw_reversal,pitch_reversal,direction_entropy_short,micro_correction_score,angular_speed_autocorr_short,fire_input,fire_on_target,time_since_fire_ms,fire_motion_coupling,last_fire_interval_ms,last_stabilization_to_fire_ms,flick_event,flick_magnitude,time_since_flick_ms,snap_indicator,aim_efficiency,label_cheat
C00798_E19,C00798,798,cheater,test,19,113,-1.46875,-20.848002649843693,-0.3849998712539673,-0.07187563632620125,-0.008466311641470574,1.2719999551773071,-2.3519999980926514,-0.2750000059604645,0.2199999988079071,0.352171836968453,0.352171836968453,0.5308475224300871,2.6739274255295156,0.45908732255361384,0.0,0.0,0.0,0.0,0.0,0.0,2.466851706843989,7.004681941858302,0.7998181619291261,0.019164474354713325,0.0,0.0,0.7569808072495123,0.9584273164375428,0.8731449748849165,0.0,0.0,13562.5,0.0,1000.0,1000.0,0.0,0.0,875.0,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,114,-1.4375,-21.013002656400204,-0.10999986529350281,-0.07278333066926272,-0.006953487763692778,1.8229999542236328,-2.6059999465942383,-0.16500000655651093,0.2750000059604645,0.3207023627008447,-0.03146947426760832,-0.3836413112360613,3.180340320586547,0.5064128950570312,0.0,0.0,0.0,0.0,0.0,0.0,0.3556358985479404,1.1089282147873734,0.45493436736963433,0.0044085323436432716,0.0,0.0,0.8045998548685601,0.9848650374094712,0.7715787871100395,1.0,0.0,0.0,0.40264511940618597,1000.0,1000.0,0.0,0.0,906.25,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,115,-1.40625,-21.06800265610218,-0.05499986559152603,-0.07308589543662089,-0.006650922996334611,2.2039999961853027,-2.5929999351501465,-0.054999999701976776,0.054999999701976776,0.07778174550905174,-0.24292061719179292,-0.2114511429241846,3.403125717171418,0.22278539658487118,0.0,0.0,0.0,0.0,0.0,0.0,0.24497859098719665,3.1495640703857384,0.4129093126492967,0.01781728686703724,0.0,0.0,0.7569808072495124,0.9327763818382024,0.30387646710729055,0.0,0.0,31.25,0.35432770507744366,1000.0,1000.0,0.0,0.0,937.5,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,116,-1.375,-21.06800265610218,-0.05499986559152603,-0.07308589543662089,-0.006650922996334611,2.486999988555908,-2.4769999980926514,0.0,0.0,0.0,-0.07778174550905174,0.16513887168274116,3.5100851746970587,0.10695945752564073,0.0,0.0,0.0,0.0,0.0,0.0,2.356194399283245,23561.94399283245,0.4129093126492967,0.02204462420293023,0.0,0.0,0.7569808072495123,0.9140974093598345,0.4179404251702823,0.0,0.0,62.5,0.3118083804681504,1000.0,1000.0,0.0,0.0,968.75,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,117,-1.34375,-21.178002655506134,0.05500013381242752,-0.07369102497133723,-0.00604579346161828,2.8949999809265137,-2.424999952316284,-0.10999999940395355,0.10999999940395355,0.1555634910181035,0.1555634910181035,0.23334523652715522,3.7764599373352943,0.26637476263823556,0.0,0.0,0.0,0.0,0.0,0.0,2.356194444737797,15.14619162450911,0.6794174029223005,0.015819921639518945,0.0,0.0,0.7569808072495123,0.945005231703236,0.49997192175991373,1.0,0.0,0.0,0.4094919529837114,93.75,1000.0,0.0,0.0,1000.0,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,118,-1.3125,-21.123002655804157,1.341104507446289e-07,-0.07338846020397906,-0.006348358228976446,3.1050000190734863,-2.1610000133514404,0.054999999701976776,-0.054999999701976776,0.07778174550905174,-0.07778174550905174,-0.23334523652715522,3.782981122891215,0.006521185555920628,0.0,0.0,0.0,0.0,0.0,0.0,3.1415925172261625,40.38984335804812,0.6809481657648293,0.0,1.0,1.0,0.80459985486856,1.056896195800448,0.5091859544645169,0.0,0.0,31.25,0.36035291862566604,93.75,1000.0,0.0,0.0,1031.25,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,119,-1.28125,-21.178002655506134,0.05500013381242752,-0.07369102497133723,-0.00604579346161828,3.434999942779541,-1.9609999656677246,-0.054999999701976776,0.054999999701976776,0.07778174550905174,0.0,0.07778174550905174,3.9553439132702817,0.17236279037906677,0.0,0.0,0.0,0.0,0.0,0.0,3.1415924717716104,40.38984277366226,0.6971450730551094,0.0,1.0,1.0,0.80459985486856,1.0409193402241208,0.5112007742745626,0.0,0.0,62.5,0.3171105683905861,93.75,1000.0,0.0,0.0,1062.5,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,120,-1.25,-21.178002655506134,0.05500013381242752,-0.07369102497133723,-0.00604579346161828,3.697000026702881,-1.6579999923706055,0.0,0.0,0.0,-0.07778174550905174,-0.07778174550905174,4.051761736842633,0.0964178235723514,0.0,0.0,0.0,0.0,0.0,0.0,2.356194399283245,23561.94399283245,0.8044242079337253,0.0,0.0,0.0,0.7929278311620586,1.047197686376079,0.5259336508386085,1.0,0.0,0.0,0.4,93.75,1000.0,0.0,0.0,1093.75,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,121,-1.21875,-21.178002655506134,0.05500013381242752,-0.07369102497133723,-0.00604579346161828,3.9649999141693115,-1.309000015258789,0.0,0.0,0.0,0.0,0.07778174550905174,4.175488637190881,0.12372690034824796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500428651316513,0.0,0.0,0.0,0.7546030579611821,1.175185561872647,0.5685834574706512,0.0,0.0,31.25,0.35200000000000004,93.75,1000.0,0.0,0.0,1125.0,0.0,0.0,1
C00798_E19,C00798,798,cheater,test,19,122,-1.1875,-21.06800265610218,0.1100001335144043,-0.07308589543662089,-0.005743228694260114,4.078999996185303,-0.9670000076293945,0.10999999940395355,0.054999999701976776,0.12298373809608824,0.12298373809608824,0.12298373809608824,4.1920555797406776,0.016566942549796515,0.0,0.0,0.0,0.0,0.0,0.0,0.4636475726371722,3.769990893226228,0.7340064435504918,0.0,0.0,0.0,0.7546030579611821,1.2020165754208594,0.5705468742531089,0.0,0.0,62.5,0.30976000000000004,93.75,1000.0,0.0,0.0,1156.25,0.0,0.0,1
